repayment_period,date_disbursed,date_repaid,loan_id,borrower_id,loan_amount
2,2020-01-03,2020-03-03,2001,2001,10394.574599999998
1,2020-01-03,2020-02-03,2002,2002,12926.411714285712
1,2020-02-02,2020-03-02,2003,2003,12350.5755
1,2020-03-05,2020-04-05,2004,2004,12792.332199999999
1,2020-03-04,2020-04-04,2005,2005,10654.4745
1,2020-02-07,2020-03-07,2006,2006,7536.448199999999
1,2020-03-10,2020-04-10,2007,2007,8880.351
2,2020-01-02,2020-03-02,2008,2008,7667.144899999999
1,2020-03-10,2020-04-10,2009,2009,8856.351999999999
1,2020-02-11,2020-03-11,2010,2010,3821.8149999999996
2,2020-01-05,2020-03-05,2011,2011,13629.784
3,2020-01-20,2020-04-20,2012,2012,11541.9225
1,2020-03-22,2020-04-22,2013,2013,11335.871
2,2020-02-14,2020-04-14,2014,2014,9829.084
2,2020-01-24,2020-03-24,2015,2015,786.0959999999999
1,2020-01-02,2020-02-02,2016,2016,14234.857499999998
1,2020-03-20,2020-04-20,2017,2017,10315.046828571427
1,2020-02-14,2020-03-14,2018,2018,14042.9376
2,2020-03-07,2020-05-07,2019,2019,10756.4445
2,2020-03-21,2020-05-21,2020,2020,8720.443500000001
2,2020-01-01,2020-03-01,2021,2021,10323.458249999998
1,2020-02-14,2020-03-14,2022,2022,8676.0402
1,2020-01-19,2020-02-19,2023,2023,12280.4325
1,2020-01-28,2020-02-28,2024,2024,12075.38525
1,2020-03-27,2020-04-27,2025,2025,12481.668749999999
1,2020-03-29,2020-04-29,2026,2026,7422.849499999999
2,2020-01-22,2020-03-22,2027,2027,7257.0195
2,2020-03-25,2020-05-25,2028,2028,7886.1126
2,2020-02-10,2020-04-10,2029,2029,10986.185999999998
1,2020-02-09,2020-03-09,2030,2030,9223.881749999999
1,2020-02-15,2020-03-15,2031,2031,10094.48925
1,2020-01-18,2020-02-18,2032,2032,10371.1524
3,2020-01-23,2020-04-23,2033,2033,7947.4800000000005
1,2020-01-29,2020-02-29,2034,2034,7044.813749999999
1,2020-02-16,2020-03-16,2035,2035,3282.021428571429
1,2020-03-06,2020-04-06,2036,2036,10573.37745
1,2020-02-11,2020-03-11,2037,2037,8140.811
2,2020-01-05,2020-03-05,2038,2038,7992.0687
1,2020-03-10,2020-04-10,2039,2039,10287.2898
2,2020-02-09,2020-04-09,2040,2040,7226.09375
1,2020-03-07,2020-04-07,2041,2041,9206.7889
1,2020-03-06,2020-04-06,2042,2042,7601.47725
1,2020-03-15,2020-04-15,2043,2043,10960.23
2,2020-03-24,2020-05-24,2044,2044,13733.94275
1,2020-01-23,2020-02-23,2045,2045,4310.947285714286
1,2020-03-29,2020-04-29,2046,2046,9588.8365
1,2020-02-14,2020-03-14,2047,2047,7957.809428571428
1,2020-01-26,2020-02-26,2048,2048,9607.505249999998
2,2020-01-19,2020-03-19,2049,2049,10329.9627
1,2020-03-03,2020-04-03,2050,2050,9003.3948
1,2020-01-07,2020-02-07,2051,2051,3236.0951999999993
1,2020-01-19,2020-02-19,2052,2052,10745.6604
1,2020-03-22,2020-04-22,2053,2053,10816.133
1,2020-03-23,2020-04-23,2054,2054,12445.284
1,2020-02-19,2020-03-19,2055,2055,11104.780199999997
1,2020-01-29,2020-02-29,2056,2056,8243.869857142858
1,2020-01-05,2020-02-05,2057,2057,10085.903464285715
1,2020-01-27,2020-02-27,2058,2058,12121.27175
1,2020-03-13,2020-04-13,2059,2059,8764.353380952381
2,2020-03-22,2020-05-22,2060,2060,8751.6834
2,2020-01-01,2020-03-01,2061,2061,9184.23705
1,2020-03-09,2020-04-09,2062,2062,6312.452849999999
2,2020-01-20,2020-03-20,2063,2063,8274.788249999998
1,2020-01-22,2020-02-22,2064,2064,10219.6085
1,2020-03-10,2020-04-10,2065,2065,10947.6125
2,2020-02-09,2020-04-09,2066,2066,11312.397299999999
1,2020-03-15,2020-04-15,2067,2067,7731.6435
1,2020-01-21,2020-02-21,2068,2068,14348.724
1,2020-04-01,2020-05-01,2069,2069,12931.752999999999
2,2020-01-22,2020-03-22,2070,2070,12604.758899999999
1,2020-01-07,2020-02-07,2071,2071,5977.7080000000005
1,2020-02-19,2020-03-19,2072,2072,11851.386
1,2020-01-11,2020-02-11,2073,2073,9635.557299999999
1,2020-01-09,2020-02-09,2074,2074,7538.611199999999
2,2020-03-13,2020-05-13,2075,2075,9447.75225
1,2020-01-14,2020-02-14,2076,2076,10032.921
1,2020-02-10,2020-03-10,2077,2077,9585.566249999998
1,2020-03-10,2020-04-10,2078,2078,8315.148799999999
2,2020-01-24,2020-03-24,2079,2079,11012.7394
1,2020-02-16,2020-03-16,2080,2080,8741.687249999999
1,2020-01-25,2020-02-25,2081,2081,5914.5175
1,2020-03-31,2020-04-30,2082,2082,12040.494
1,2020-02-27,2020-03-27,2083,2083,6463.4045
1,2020-02-01,2020-03-01,2084,2084,9682.59225
1,2020-02-05,2020-03-05,2085,2085,9889.493499999999
1,2020-03-07,2020-04-07,2086,2086,11659.497000000001
1,2020-03-29,2020-04-29,2087,2087,9670.3095
2,2020-01-18,2020-03-18,2088,2088,12596.307749999998
1,2020-01-10,2020-02-10,2089,2089,6364.9879999999985
1,2020-01-25,2020-02-25,2090,2090,13798.527428571428
2,2020-01-01,2020-03-01,2091,2091,7671.316400000001
1,2020-03-30,2020-04-30,2092,2092,6741.144000000001
2,2020-03-25,2020-05-25,2093,2093,5953.039499999999
1,2020-01-08,2020-02-08,2094,2094,13958.148000000001
1,2020-02-24,2020-03-24,2095,2095,6623.6004
1,2020-01-27,2020-02-27,2096,2096,9251.0686
1,2020-03-08,2020-04-08,2097,2097,10025.978799999999
3,2020-01-08,2020-04-08,2098,2098,6706.911214285715
1,2020-01-29,2020-02-29,2099,2099,10374.571999999998
1,2020-02-20,2020-03-20,2100,2100,9056.1205
1,2020-01-15,2020-02-15,2101,2101,9943.7745
1,2020-03-18,2020-04-18,2102,2102,8546.579499999998
1,2020-03-22,2020-04-22,2103,2103,10188.141999999998
2,2020-03-04,2020-05-04,2104,2104,10113.18375
2,2020-03-07,2020-05-07,2105,2105,8742.448714285714
3,2020-02-28,2020-05-28,2106,2106,7465.20825
1,2020-02-04,2020-03-04,2107,2107,13752.848399999997
1,2020-03-15,2020-04-15,2108,2108,3656.9377499999996
1,2020-02-21,2020-03-21,2109,2109,5042.879999999999
1,2020-02-06,2020-03-06,2110,2110,11005.741285714286
1,2020-01-31,2020-02-29,2111,2111,10747.4835
1,2020-04-01,2020-05-01,2112,2112,7964.474999999999
1,2020-02-27,2020-03-27,2113,2113,6061.220399999999
1,2020-01-19,2020-02-19,2114,2114,13758.0705
2,2020-01-06,2020-03-06,2115,2115,7952.777142857142
3,2020-02-27,2020-05-27,2116,2116,12933.916
1,2020-02-05,2020-03-05,2117,2117,8815.955399999999
1,2020-02-16,2020-03-16,2118,2118,11140.5315
1,2020-03-11,2020-04-11,2119,2119,14225.638999999997
1,2020-02-06,2020-03-06,2120,2120,12370.235624999998
1,2020-03-22,2020-04-22,2121,2121,9148.33125
3,2020-03-03,2020-06-03,2122,2122,10938.7545
1,2020-03-23,2020-04-23,2123,2123,9902.445749999999
2,2020-03-20,2020-05-20,2124,2124,7391.218199999999
1,2020-02-24,2020-03-24,2125,2125,13211.68125
1,2020-02-14,2020-03-14,2126,2126,8650.5065
2,2020-03-22,2020-05-22,2127,2127,8133.807000000001
1,2020-02-06,2020-03-06,2128,2128,11976.84
1,2020-01-21,2020-02-21,2129,2129,7752.118428571428
1,2020-03-09,2020-04-09,2130,2130,10966.1525
1,2020-01-31,2020-02-29,2131,2131,10956.8825
1,2020-02-11,2020-03-11,2132,2132,9194.243499999999
1,2020-03-29,2020-04-29,2133,2133,12381.4137
1,2020-02-18,2020-03-18,2134,2134,5449.009
1,2020-02-04,2020-03-04,2135,2135,10912.829399999999
1,2020-01-09,2020-02-09,2136,2136,12446.756899999998
1,2020-02-08,2020-03-08,2137,2137,8644.120499999999
1,2020-01-11,2020-02-11,2138,2138,9737.9496
3,2020-02-18,2020-05-18,2139,2139,11329.732199999997
1,2020-03-04,2020-04-04,2140,2140,8475.88545
2,2020-01-26,2020-03-26,2141,2141,4831.8484499999995
1,2020-02-07,2020-03-07,2142,2142,8301.5425
2,2020-02-28,2020-04-28,2143,2143,11444.33
1,2020-02-14,2020-03-14,2144,2144,9681.793999999998
2,2020-03-07,2020-05-07,2145,2145,10656.93105
2,2020-01-14,2020-03-14,2146,2146,7246.3589999999995
1,2020-02-27,2020-03-27,2147,2147,12295.5735
2,2020-01-14,2020-03-14,2148,2148,8117.223999999998
1,2020-03-15,2020-04-15,2149,2149,14034.136249999998
1,2020-01-07,2020-02-07,2150,2150,10787.911000000002
1,2020-03-14,2020-04-14,2151,2151,12090.551999999998
3,2020-01-15,2020-04-15,2152,2152,7181.700750000001
1,2020-01-20,2020-02-20,2153,2153,6439.869000000001
3,2020-03-16,2020-06-16,2154,2154,13595.484999999999
1,2020-02-03,2020-03-03,2155,2155,10154.100499999999
1,2020-01-07,2020-02-07,2156,2156,13015.7495
1,2020-02-13,2020-03-13,2157,2157,11145.63
2,2020-02-05,2020-04-05,2158,2158,13912.3233
1,2020-03-02,2020-04-02,2159,2159,10070.649899999999
1,2020-02-26,2020-03-26,2160,2160,9438.5595
2,2020-03-01,2020-05-01,2161,2161,9664.026499999998
2,2020-01-08,2020-03-08,2162,2162,11827.901999999998
1,2020-02-11,2020-03-11,2163,2163,9771.548199999997
1,2020-03-06,2020-04-06,2164,2164,4765.089
1,2020-02-24,2020-03-24,2165,2165,7002.32625
3,2020-01-18,2020-04-18,2166,2166,9689.54475
2,2020-01-30,2020-03-30,2167,2167,7633.0519
3,2020-01-04,2020-04-04,2168,2168,12926.551500000001
1,2020-01-07,2020-02-07,2169,2169,9577.0945
1,2020-03-20,2020-04-20,2170,2170,10148.178
1,2020-02-18,2020-03-18,2171,2171,9175.662299999998
2,2020-03-12,2020-05-12,2172,2172,7515.6525
1,2020-02-09,2020-03-09,2173,2173,14516.09164285714
3,2020-02-05,2020-05-05,2174,2174,13249.688250000001
1,2020-02-06,2020-03-06,2175,2175,11057.024249999999
3,2020-01-27,2020-04-27,2176,2176,9668.68725
1,2020-03-27,2020-04-27,2177,2177,7123.86625
1,2020-01-25,2020-02-25,2178,2178,4348.299499999999
2,2020-04-01,2020-06-01,2179,2179,8437.57975
1,2020-03-16,2020-04-16,2180,2180,9738.057749999998
1,2020-02-17,2020-03-17,2181,2181,4784.7877499999995
1,2020-02-20,2020-03-20,2182,2182,7179.5377499999995
1,2020-01-30,2020-02-29,2183,2183,6686.167749999999
1,2020-03-06,2020-04-06,2184,2184,9850.2093
1,2020-01-07,2020-02-07,2185,2185,9976.65725
1,2020-03-25,2020-04-25,2186,2186,10224.5525
2,2020-03-01,2020-05-01,2187,2187,10183.6615
1,2020-02-01,2020-03-01,2188,2188,11165.0352
1,2020-03-02,2020-04-02,2189,2189,4918.172749999999
3,2020-03-07,2020-06-07,2190,2190,9369.6834
1,2020-01-16,2020-02-16,2191,2191,5142.223499999999
1,2020-03-30,2020-04-30,2192,2192,6406.002599999999
1,2020-02-07,2020-03-07,2193,2193,6149.202999999999
2,2020-02-03,2020-04-03,2194,2194,12831.534
2,2020-01-27,2020-03-27,2195,2195,7179.279514285714
1,2020-03-22,2020-04-22,2196,2196,7477.3056
1,2020-02-05,2020-03-05,2197,2197,5704.3460000000005
1,2020-02-02,2020-03-02,2198,2198,17928.334499999997
1,2020-01-18,2020-02-18,2199,2199,13056.692000000001
1,2020-01-23,2020-02-23,2200,2200,8176.139999999999
3,2020-03-31,2020-06-30,2201,2201,10354.770249999998
3,2020-02-22,2020-05-22,2202,2202,7607.8581
1,2020-01-06,2020-02-06,2203,2203,8604.4655
1,2020-03-24,2020-04-24,2204,2204,7926.905749999999
1,2020-01-14,2020-02-14,2205,2205,8450.995499999999
2,2020-01-02,2020-03-02,2206,2206,10963.577500000001
1,2020-03-03,2020-04-03,2207,2207,13066.682999999999
3,2020-03-17,2020-06-17,2208,2208,10952.916999999998
2,2020-03-30,2020-05-30,2209,2209,10116.042
2,2020-03-22,2020-05-22,2210,2210,13513.960500000001
3,2020-01-27,2020-04-27,2211,2211,9487.683142857142
1,2020-03-10,2020-04-10,2212,2212,16970.191714285713
1,2020-02-23,2020-03-23,2213,2213,9616.698
1,2020-04-01,2020-05-01,2214,2214,10899.975
2,2020-02-06,2020-04-06,2215,2215,10954.029399999998
1,2020-02-17,2020-03-17,2216,2216,9265.144285714287
1,2020-01-01,2020-02-01,2217,2217,7685.06175
1,2020-02-06,2020-03-06,2218,2218,8272.36775
1,2020-02-05,2020-03-05,2219,2219,10075.4085
1,2020-03-03,2020-04-03,2220,2220,6546.576999999999
2,2020-03-13,2020-05-13,2221,2221,11162.76405
1,2020-03-17,2020-04-17,2222,2222,7696.571999999999
2,2020-01-25,2020-03-25,2223,2223,10477.365999999998
2,2020-03-11,2020-05-11,2224,2224,13230.7105
1,2020-01-29,2020-02-29,2225,2225,8344.339
2,2020-01-06,2020-03-06,2226,2226,10698.712999999998
1,2020-02-22,2020-03-22,2227,2227,12081.230499999998
1,2020-02-25,2020-03-25,2228,2228,8516.143
1,2020-02-11,2020-03-11,2229,2229,11380.5215
3,2020-03-13,2020-06-13,2230,2230,7035.118875000001
1,2020-02-05,2020-03-05,2231,2231,9738.05775
1,2020-02-06,2020-03-06,2232,2232,9204.08
1,2020-01-12,2020-02-12,2233,2233,9794.9292
2,2020-02-24,2020-04-24,2234,2234,5267.111
1,2020-02-24,2020-03-24,2235,2235,6478.8648
3,2020-01-09,2020-04-09,2236,2236,9390.098
1,2020-01-15,2020-02-15,2237,2237,11120.865857142857
1,2020-03-30,2020-04-30,2238,2238,11422.4013
2,2020-03-30,2020-05-30,2239,2239,9075.175500000001
1,2020-01-22,2020-02-22,2240,2240,11593.396750000002
2,2020-01-23,2020-03-23,2241,2241,11946.455
3,2020-01-31,2020-04-30,2242,2242,6872.0673
2,2020-02-04,2020-04-04,2243,2243,9673.47675
2,2020-03-29,2020-05-29,2244,2244,8767.33425
1,2020-01-24,2020-02-24,2245,2245,8385.4566
1,2020-03-20,2020-04-20,2246,2246,8770.5015
2,2020-01-06,2020-03-06,2247,2247,5869.867
1,2020-03-20,2020-04-20,2248,2248,6545.0526
1,2020-03-31,2020-04-30,2249,2249,13196.2776
3,2020-01-22,2020-04-22,2250,2250,9730.1525
1,2020-01-08,2020-02-08,2251,2251,10782.554999999998
1,2020-01-13,2020-02-13,2252,2252,6614.994749999999
1,2020-01-09,2020-02-09,2253,2253,9091.44435
1,2020-02-10,2020-03-10,2254,2254,11810.014333333333
1,2020-01-26,2020-02-26,2255,2255,12722.199499999999
1,2020-01-06,2020-02-06,2256,2256,11642.85735
1,2020-03-22,2020-04-22,2257,2257,9965.373599999999
1,2020-01-01,2020-02-01,2258,2258,9046.36125
1,2020-02-12,2020-03-12,2259,2259,12615.278142857142
1,2020-01-03,2020-02-03,2260,2260,10446.857399999999
3,2020-01-26,2020-04-26,2261,2261,8356.1016
1,2020-03-31,2020-04-30,2262,2262,10479.194250000002
1,2020-02-28,2020-03-28,2263,2263,10760.1525
2,2020-03-08,2020-05-08,2264,2264,5763.467999999999
1,2020-01-17,2020-02-17,2265,2265,13421.5695
3,2020-02-23,2020-05-23,2266,2266,10442.4696
3,2020-02-17,2020-05-17,2267,2267,12151.2705
2,2020-02-26,2020-04-26,2268,2268,10636.707
2,2020-01-14,2020-03-14,2269,2269,10257.976
1,2020-03-16,2020-04-16,2270,2270,10045.899
2,2020-01-25,2020-03-25,2271,2271,10497.7085
2,2020-03-30,2020-05-30,2272,2272,3950.153
1,2020-02-16,2020-03-16,2273,2273,14092.0068
1,2020-01-11,2020-02-11,2274,2274,9017.2586
1,2020-02-23,2020-03-23,2275,2275,10131.256571428572
1,2020-03-30,2020-04-30,2276,2276,9903.6045
1,2020-02-18,2020-03-18,2277,2277,13835.7325
1,2020-03-04,2020-04-04,2278,2278,9189.7836
1,2020-01-28,2020-02-28,2279,2279,11615.413
2,2020-03-22,2020-05-22,2280,2280,6047.438999999999
1,2020-01-23,2020-02-23,2281,2281,9652.044166666667
1,2020-03-22,2020-04-22,2282,2282,10032.612
1,2020-01-05,2020-02-05,2283,2283,10493.717249999998
1,2020-02-14,2020-03-14,2284,2284,8253.866742857143
1,2020-03-08,2020-04-08,2285,2285,8823.263249999998
2,2020-03-18,2020-05-18,2286,2286,7679.1444
1,2020-01-08,2020-02-08,2287,2287,5336.0798
2,2020-02-26,2020-04-26,2288,2288,9942.15225
1,2020-01-11,2020-02-11,2289,2289,9979.9584
3,2020-01-13,2020-04-13,2290,2290,5087.3245
2,2020-03-09,2020-05-09,2291,2291,10050.9048
1,2020-02-12,2020-03-12,2292,2292,8421.115199999998
3,2020-01-10,2020-04-10,2293,2293,9265.365
1,2020-02-13,2020-03-13,2294,2294,10973.774500000001
1,2020-01-19,2020-02-19,2295,2295,8783.2735
1,2020-01-26,2020-02-26,2296,2296,13781.111599999998
3,2020-03-01,2020-06-01,2297,2297,11324.077500000001
1,2020-01-04,2020-02-04,2298,2298,7929.310799999999
1,2020-01-11,2020-02-11,2299,2299,6439.456999999999
1,2020-01-22,2020-02-22,2300,2300,13743.8565
1,2020-03-07,2020-04-07,2301,2301,13304.252499999999
1,2020-01-16,2020-02-16,2302,2302,6575.133750000001
1,2020-02-15,2020-03-15,2303,2303,370.491
1,2020-02-11,2020-03-11,2304,2304,10463.225571428571
3,2020-02-01,2020-05-01,2305,2305,11057.4414
1,2020-01-11,2020-02-11,2306,2306,14285.894
1,2020-01-22,2020-02-22,2307,2307,7872.00675
1,2020-02-08,2020-03-08,2308,2308,7584.581571428572
1,2020-03-31,2020-04-30,2309,2309,10467.992999999999
1,2020-02-21,2020-03-21,2310,2310,9210.023099999999
1,2020-03-20,2020-04-20,2311,2311,8800.505399999998
1,2020-01-29,2020-02-29,2312,2312,10280.0695
1,2020-03-06,2020-04-06,2313,2313,10840.621250000002
1,2020-03-08,2020-04-08,2314,2314,11211.9105
1,2020-02-16,2020-03-16,2315,2315,8803.41
2,2020-01-25,2020-03-25,2316,2316,9784.5365
1,2020-01-06,2020-02-06,2317,2317,9286.91775
1,2020-01-27,2020-02-27,2318,2318,13112.002999999999
1,2020-03-30,2020-04-30,2319,2319,11169.036750000001
1,2020-01-26,2020-02-26,2320,2320,9757.499
1,2020-01-28,2020-02-28,2321,2321,11545.08975
1,2020-02-18,2020-03-18,2322,2322,8173.2045
3,2020-03-12,2020-06-12,2323,2323,9677.39442857143
2,2020-01-16,2020-03-16,2324,2324,7868.1597
1,2020-03-25,2020-04-25,2325,2325,14296.6575
1,2020-02-26,2020-03-26,2326,2326,11556.414599999998
1,2020-02-07,2020-03-07,2327,2327,8661.990999999998
1,2020-01-12,2020-02-12,2328,2328,10560.1059
1,2020-03-15,2020-04-15,2329,2329,13278.9248
2,2020-02-16,2020-04-16,2330,2330,7943.507142857143
1,2020-03-15,2020-04-15,2331,2331,8460.866333333332
1,2020-01-24,2020-02-24,2332,2332,9974.28825
2,2020-01-30,2020-03-30,2333,2333,5562.473800000001
1,2020-01-22,2020-02-22,2334,2334,7758.619199999999
1,2020-01-06,2020-02-06,2335,2335,10320.695642857141
1,2020-03-17,2020-04-17,2336,2336,12353.511
1,2020-01-22,2020-02-22,2337,2337,11764.325249999998
2,2020-01-19,2020-03-19,2338,2338,9170.47625
1,2020-02-17,2020-03-17,2339,2339,11220.099
1,2020-03-25,2020-04-25,2340,2340,12471.3018
1,2020-02-29,2020-03-29,2341,2341,10936.5915
2,2020-03-21,2020-05-21,2342,2342,12659.503399999996
1,2020-01-30,2020-02-29,2343,2343,11826.975
1,2020-02-13,2020-03-13,2344,2344,14183.409
1,2020-02-06,2020-03-06,2345,2345,10542.514971428569
2,2020-03-26,2020-05-26,2346,2346,10903.918428571427
1,2020-01-20,2020-02-20,2347,2347,12134.121000000001
1,2020-01-16,2020-02-16,2348,2348,5484.1320000000005
1,2020-01-18,2020-02-18,2349,2349,9251.8205
2,2020-02-05,2020-04-05,2350,2350,3720.5659999999993
1,2020-03-07,2020-04-07,2351,2351,12812.9425
1,2020-01-17,2020-02-17,2352,2352,6341.2774
1,2020-02-02,2020-03-02,2353,2353,8132.7255
2,2020-03-11,2020-05-11,2354,2354,12542.54175
1,2020-03-17,2020-04-17,2355,2355,7723.969999999999
2,2020-02-09,2020-04-09,2356,2356,12191.2345
1,2020-03-01,2020-04-01,2357,2357,4484.269799999999
1,2020-01-03,2020-02-03,2358,2358,7711.0332
2,2020-02-24,2020-04-24,2359,2359,10230.037249999998
2,2020-02-28,2020-04-28,2360,2360,11315.3225
1,2020-03-03,2020-04-03,2361,2361,11477.907999999998
1,2020-03-05,2020-04-05,2362,2362,9929.766500000002
2,2020-03-27,2020-05-27,2363,2363,8772.74175
1,2020-01-23,2020-02-23,2364,2364,12441.267
2,2020-02-16,2020-04-16,2365,2365,13879.553849999998
1,2020-01-29,2020-02-29,2366,2366,6968.258999999999
1,2020-03-10,2020-04-10,2367,2367,6355.2029999999995
1,2020-02-17,2020-03-17,2368,2368,10165.779964285715
1,2020-03-16,2020-04-16,2369,2369,13743.525428571427
3,2020-02-02,2020-05-02,2370,2370,12594.3456
1,2020-02-24,2020-03-24,2371,2371,14301.035
1,2020-02-20,2020-03-20,2372,2372,14190.824999999999
1,2020-02-06,2020-03-06,2373,2373,6254.336571428571
1,2020-01-22,2020-02-22,2374,2374,9374.82825
1,2020-01-08,2020-02-08,2375,2375,11954.591999999999
1,2020-01-20,2020-02-20,2376,2376,11635.9512
1,2020-03-07,2020-04-07,2377,2377,8260.149374999999
2,2020-03-24,2020-05-24,2378,2378,10100.05125
2,2020-03-18,2020-05-18,2379,2379,9436.396499999999
1,2020-01-10,2020-02-10,2380,2380,10495.081999999997
3,2020-03-12,2020-06-12,2381,2381,4061.8668
3,2020-03-24,2020-06-24,2382,2382,10896.2979
3,2020-02-14,2020-05-14,2383,2383,15093.825999999997
3,2020-03-12,2020-06-12,2384,2384,5444.796299999999
1,2020-01-02,2020-02-02,2385,2385,11722.4815
3,2020-03-21,2020-06-21,2386,2386,9826.715
1,2020-03-13,2020-04-13,2387,2387,9488.9368
3,2020-02-26,2020-05-26,2388,2388,8804.4915
1,2020-01-28,2020-02-28,2389,2389,10705.7685
1,2020-02-06,2020-03-06,2390,2390,9491.5221
2,2020-01-29,2020-03-29,2391,2391,11617.311142857141
1,2020-03-21,2020-04-21,2392,2392,11015.805857142854
2,2020-03-25,2020-05-25,2393,2393,5925.6723999999995
1,2020-03-05,2020-04-05,2394,2394,10808.9127
1,2020-03-09,2020-04-09,2395,2395,13710.793500000002
1,2020-03-13,2020-04-13,2396,2396,9797.231249999999
1,2020-03-17,2020-04-17,2397,2397,7678.804499999999
1,2020-02-12,2020-03-12,2398,2398,8077.0025
2,2020-03-12,2020-05-12,2399,2399,13847.143428571426
1,2020-02-09,2020-03-09,2400,2400,10141.14825
1,2020-03-29,2020-04-29,2401,2401,12301.959499999999
1,2020-02-27,2020-03-27,2402,2402,12668.896999999999
1,2020-03-15,2020-04-15,2403,2403,9327.3195
2,2020-03-28,2020-05-28,2404,2404,9695.287
1,2020-02-22,2020-03-22,2405,2405,9245.7435
1,2020-03-28,2020-04-28,2406,2406,13902.91425
2,2020-01-06,2020-03-06,2407,2407,11015.00025
2,2020-02-15,2020-04-15,2408,2408,6995.568714285714
2,2020-03-05,2020-05-05,2409,2409,11523.35675
1,2020-03-24,2020-04-24,2410,2410,15738.606
1,2020-03-09,2020-04-09,2411,2411,8756.442
1,2020-03-29,2020-04-29,2412,2412,11943.081750000001
1,2020-01-15,2020-02-15,2413,2413,14580.885999999999
1,2020-02-01,2020-03-01,2414,2414,8237.34775
1,2020-01-16,2020-02-16,2415,2415,4630.674000000001
2,2020-03-31,2020-05-31,2416,2416,10273.554750000001
1,2020-03-04,2020-04-04,2417,2417,10722.94375
1,2020-01-19,2020-02-19,2418,2418,11743.956999999999
3,2020-02-17,2020-05-17,2419,2419,9791.978249999998
1,2020-01-13,2020-02-13,2420,2420,7854.069299999999
1,2020-03-09,2020-04-09,2421,2421,10512.93705
1,2020-03-13,2020-04-13,2422,2422,13765.7955
1,2020-01-05,2020-02-05,2423,2423,7169.2119999999995
1,2020-01-30,2020-02-29,2424,2424,10597.541249999998
1,2020-01-21,2020-02-21,2425,2425,9628.105249999999
2,2020-03-30,2020-05-30,2426,2426,7236.059000000001
1,2020-01-09,2020-02-09,2427,2427,11781.7992
1,2020-01-09,2020-02-09,2428,2428,10940.1965
1,2020-02-12,2020-03-12,2429,2429,8731.8765
1,2020-01-30,2020-02-29,2430,2430,9717.110125000001
1,2020-01-09,2020-02-09,2431,2431,9380.454625
1,2020-02-09,2020-03-09,2432,2432,9141.89375
1,2020-02-06,2020-03-06,2433,2433,10552.659
2,2020-03-01,2020-05-01,2434,2434,4301.9752499999995
1,2020-02-26,2020-03-26,2435,2435,9088.488249999999
1,2020-01-09,2020-02-09,2436,2436,8605.26375
1,2020-01-30,2020-02-29,2437,2437,13631.844000000001
1,2020-01-02,2020-02-02,2438,2438,12320.977714285713
1,2020-03-19,2020-04-19,2439,2439,10983.48225
1,2020-03-14,2020-04-14,2440,2440,5553.245
2,2020-01-18,2020-03-18,2441,2441,13725.206142857143
1,2020-03-30,2020-04-30,2442,2442,11190.218699999998
1,2020-02-01,2020-03-01,2443,2443,10240.182749999998
1,2020-01-02,2020-02-02,2444,2444,12200.37575
3,2020-01-29,2020-04-29,2445,2445,10350.727499999995
1,2020-02-05,2020-03-05,2446,2446,14721.957374999998
